id,price,log_price,price_per_person,room_type,accommodates,n_reviews,municipality,cod_istat,dist_ski,dist_lake,dist_park,dist_station,dist_bus,dist_center,dist_supermarket,dist_restaurant,dist_bar,dist_pharmacy,dist_castle,dist_museum,lat,long
1072852,65.0,4.174387269895637,9.285714285714286,Private room,7,120,Castello-Molina di Fiemme,22047,2276.010477758822,593.8106571074362,35.0584173426901,13818.9759375625,104.39696940788596,6228.011780396109,78.63732779127089,320.15994756090754,682.9447997509355,47.90864884674878,11270.530961535043,2094.7512047165555,46.28187,11.43559
1149531,88.0,4.477336814478207,29.333333333333332,Entire home/apt,3,5,Calceranica al Lago,22032,6447.705764691448,150.60632844721468,213.52805735587987,340.497822424288,249.5485808918865,804.7617714114665,140.38317297114088,206.4766894357903,166.41117621543506,293.99572740997786,2377.1472865553806,302.19892902514,46.00608849823825,11.244802342310823
1278750,38.0,3.6375861597263857,19.0,Entire home/apt,2,88,Sfruz,22173,4931.921790821278,1473.4726678324187,122.78476031677715,4110.291125896368,61.96493035286144,2841.031398992984,944.4775285967736,111.15795315009508,2137.7843541153024,2444.0068149249237,2794.320226618066,1949.552148906868,46.3371,11.11658
1368711,200.0,5.298317366548036,50.0,Entire home/apt,4,14,Pinzolo,22143,764.3944725598229,343.0328431748665,202.69457422522134,17660.730884987086,69.40581598174994,7610.599516359858,200.3717739074365,223.51974190293677,137.63568549307257,397.80822304963186,13597.719246163424,1273.7340996268572,46.15677,10.76378
1389891,325.0,5.783825182329737,27.083333333333332,Entire home/apt,12,108,Volano,22224,3971.1062051935514,840.0013110358494,61.432699823817295,3496.866520432905,131.95269648238633,1702.0639179855618,271.9634317250696,37.574697697299904,266.6961134094338,255.25227211099158,1507.549736069009,2327.348098308104,45.91715,11.06003
1418481,191.0,5.25227342804663,31.833333333333332,Entire home/apt,6,5,Primiero San Martino di Castrozza,22245,7870.073104851661,214.09301054806807,172.41895272652798,23511.942638307497,183.90258842590208,7582.574811696692,349.165582319337,99.91041362210048,267.72571221546383,352.4585426409821,560.71626780739,109.31997303735753,46.17394,11.82608
1439810,53.0,3.970291913552122,26.5,Private room,2,40,Trento,22205,1170.229751056966,768.9478122268181,166.6215303535176,597.1523510651762,22.313785229111563,2069.646757062093,240.80582688315033,210.05187998413155,307.40933749088873,293.92698792223973,401.3447970630072,473.40758387617365,46.07553,11.12809
1445053,130.0,4.867534450455582,16.25,Entire home/apt,8,19,Sant'Orsola Terme,22168,5649.339976398103,1323.0366880324116,71.66284377556187,7406.972274279604,48.63260778657562,866.6697905081131,29.335695137310854,76.87050416759689,3440.9933159325105,63.24019636416566,5023.682505191945,1262.104903514605,46.10786,11.30289
1457682,83.0,4.418840607796598,27.666666666666668,Private room,3,3,Volano,22224,3958.24144453417,989.3180288300791,218.79960254833418,3484.2023312235006,201.83668697953422,1598.4626543730212,212.11144444299214,127.22708932932167,213.4747865489854,197.75632217988814,1659.2921696004314,2396.3516213173775,45.91586,11.06093
1457725,108.0,4.68213122712422,18.0,Entire home/apt,6,1,Volano,22224,3943.4626138770386,789.8797705868989,0.0,3447.858967400934,182.4384193430171,1723.0079829712154,295.99012201442696,113.1848959709916,237.11003923871846,280.28849407234895,1432.8996660244186,2333.6382841092536,45.91783,11.06006
1482326,1700.0,7.438383530044307,283.3333333333333,Entire home/apt,6,26,Ville di Fiemme,22254,2044.7096273714187,1150.4973048923873,318.24597190388687,13545.880955809083,117.09620845390677,3323.075862550104,366.25601867964014,841.9626841566688,192.59339337705993,499.763588399793,11137.044641753002,1588.744416602108,46.28857,11.43865
1621365,124.0,4.820281565605037,24.8,Entire home/apt,5,16,Andalo,22005,110.61019545766082,1179.6957240961199,2569.535978017263,7258.101925322083,245.56679745905768,783.6584660668374,265.1349572932125,178.85211662805904,160.66836161501575,282.14431295208504,5444.042678712903,7286.033015377679,46.16185,11.00433
1647050,116.0,4.7535901911063645,29.0,Entire home/apt,4,5,Folgaria,22087,912.7507763328773,580.2897690361655,881.3349133217876,7082.753933714421,85.92919959279867,1951.5636389452031,1102.101685446939,838.9185627924016,951.016812871924,1044.3083323529663,5735.789728075904,3153.147805780319,45.90561,11.17449
1648750,192.0,5.2574953720277815,48.0,Entire home/apt,4,8,Dimaro Folgarida,22233,2759.0166326945337,710.290605428354,233.2405241987233,930.1445992619223,422.61515433758285,2798.0076805330273,786.0740499168385,516.3067659375715,249.3295923430349,642.7287028331102,6876.284329469684,2724.0172238509076,46.32285,10.881
1650464,64.0,4.1588830833596715,21.333333333333332,Private room,3,375,Tenno,22191,11601.260397915043,0.0,2745.3848868612176,6138.425358680705,412.4225667307826,202.87621642165047,983.4436816736596,452.845806174179,3481.901558084521,2561.726760383622,2692.4197525478116,1206.2565418095965,45.938,10.81552
1714219,73.0,4.290459441148391,18.25,Entire home/apt,4,42,Nago-Torbole,22124,9504.569001279946,145.67824741592892,169.7149934528238,3716.39115947259,326.7934782878902,1712.7915145576312,575.0678909616157,283.0635077111299,274.0840176820324,515.0543655093571,1063.6190896821092,3458.5088882621635,45.86622,10.87828
1715277,132.0,4.882801922586371,22.0,Entire home/apt,6,159,Nago-Torbole,22124,10433.962223293009,257.1886140700885,409.48660736882977,3331.8141212725322,486.01003025312195,2700.201999262861,473.1982456350399,230.29524791009413,535.090193717433,531.819204559741,575.1284515624761,3024.0863479977756,45.87519,10.87884
1736819,95.0,4.553876891600541,23.75,Entire home/apt,4,102,Ziano di Fiemme,22226,4838.256539850559,283.2061593294805,249.2350781195968,22262.768004506626,294.4858692752263,2400.930694464128,336.66064734774795,2878.9638217811316,217.3665211322457,3845.3674278695994,20476.09583306503,3929.273135193366,46.28783,11.56627
1748581,140.0,4.941642422609304,23.333333333333332,Entire home/apt,6,10,Vermiglio,22213,268.00174332036136,1046.248679816825,6546.466123246943,17446.71624159581,229.16416465966756,4601.178945625143,156.67895935275078,161.740532863038,273.8034924223063,354.6238138441555,12509.350103622319,2620.6607698113767,46.26196,10.58759
1757377,68.0,4.219507705176107,17.0,Private room,4,112,Mori,22123,9261.475992393622,531.6898569575537,1865.6982585657156,4660.897465626659,242.0180428822783,1392.8820090403028,54.18088804195555,1283.39538838387,389.4133839808024,2751.645776401868,715.1357914532232,5427.898156476276,45.86755,10.94308
1770327,150.0,5.0106352940962555,37.5,Entire home/apt,4,3,Riva del Garda,22153,12831.898280905809,341.34490426162324,95.33943375263604,559.2900156064086,133.91267458038433,1671.7700666980088,138.83362589621223,94.09005452291214,45.33932119488533,154.3928010657724,368.39014418785416,359.6321066436388,45.88789,10.84274
1825571,400.0,5.991464547107982,66.66666666666667,Entire home/apt,6,16,Ledro,22229,11214.746612937746,91.21614238228624,3924.29394020059,9310.706448525634,1237.2697208418522,4440.026807185725,1334.3490454923588,1211.8190009807438,1247.2520788807988,3975.6142080964846,6800.069865609073,3248.9066481549985,45.9243,10.73032
1835230,400.0,5.991464547107982,66.66666666666667,Entire home/apt,6,26,Ledro,22229,16050.70473777656,17.651383539653267,746.087608848412,7074.050226583765,558.6565036827046,2219.7539733858503,776.627723063118,551.2209163069872,835.2824184229058,1612.3986329961199,7060.19823711894,1572.6443007552057,45.87737,10.7455
1845279,100.0,4.605170185988092,25.0,Entire home/apt,4,51,Riva del Garda,22153,12564.269939109743,64.6364865390614,411.5128291273063,1028.6082531957015,323.5356266517943,2241.5185139855826,404.621205299507,336.04403225492786,297.54183334019626,395.6808769612023,681.745538209012,709.1292813853604,45.88778,10.85009
1854763,250.0,5.521460917862246,62.5,Private room,4,1,Panchià,22134,4959.403963685313,254.64702178989236,1447.0234803700494,20788.947464493016,180.99890061635355,2117.131348203096,744.8844248578985,1505.0695477747224,170.8701919709676,5344.918175533559,18895.501570004268,4809.553992929878,46.28561,11.54421
1864113,380.0,5.940171252720432,63.333333333333336,Entire home/apt,6,23,Pinzolo,22143,527.2628016803783,520.8468372438665,1741.7578057049172,8204.129226569987,194.02927845156785,4128.996239726114,29.014325426960173,230.65625233142455,171.77715988298388,1668.3066432213814,10491.956757404116,354.61017498185754,46.24419,10.83807
1882273,74.0,4.30406509320417,18.5,Entire home/apt,4,87,Baselga di Pinè,22009,10153.905612121482,422.05613208035805,1031.651628394114,7882.092942933122,410.1640853867555,3158.8257241055726,218.218803081257,206.41467437600136,434.6070352834468,403.8485470432622,2408.412856613914,3896.207263085374,46.13352,11.24195
1885587,57.0,4.04305126783455,14.25,Entire home/apt,4,73,Baselga di Pinè,22009,10122.746143434028,384.7079342050474,1131.6020724963225,7795.158589402419,368.95787348190095,3244.123730919366,233.67268685091557,206.35067928952154,414.8996675056789,386.369471110869,2320.51076310316,3808.26574464289,46.13279,11.24109
1953995,141.0,4.948759890378168,70.5,Private room,2,0,Rabbi,22150,8049.726058697897,3291.3823882398465,10387.740055537195,10608.410384888364,24.524197678751907,625.8618165702368,3602.961190098449,284.7289052165001,773.3597628975932,3668.4872395402685,12197.966236536144,9582.091363155732,46.41022293897226,10.800418577139675
2002066,247.0,5.5093883366279774,123.5,Entire home/apt,2,23,Canazei,22039,628.0969662420017,515.7025192214816,125.67254048972153,9308.480212984296,124.05925862359,3394.186104595759,320.6864427498904,81.9873595736555,153.43615864306622,65.13807284809651,9076.981842008934,1886.7331790308117,46.47743,11.76792
2002148,250.0,5.521460917862246,62.5,Entire home/apt,4,56,Canazei,22039,628.0969662420017,515.7025192214816,125.67254048972153,9308.480212984296,124.05925862359,3394.186104595759,320.6864427498904,81.9873595736555,153.43615864306622,65.13807284809651,9076.981842008934,1886.7331790308117,46.47743,11.76792
2002229,247.0,5.5093883366279774,123.5,Entire home/apt,2,24,Canazei,22039,673.1421927948938,450.9852525879637,138.7172832847726,9306.734634656077,135.16287711683506,3450.787178295966,379.87636673283527,119.87890610291997,210.10950047606534,130.45352336717977,9076.142828427135,1822.3943066135516,46.47727,11.7671
2002317,247.0,5.5093883366279774,61.75,Entire home/apt,4,96,Canazei,22039,83.24701243976426,984.967384625426,280.3154204815583,9749.127311231796,83.93179382353215,2886.996708890477,261.92306046724093,60.00828331100469,121.2239790192711,404.8799065552728,9513.353417563032,2330.9374395238337,46.4746,11.77376
2011959,61.0,4.110873864173311,15.25,Entire home/apt,4,12,Mezzana,22114,1371.1828409820237,2433.5302851484894,147.16626896649237,550.8716606705809,141.32551044509748,939.3127022489232,163.37375182654895,554.8438063106167,550.2329376234694,529.1544978670048,4467.8802184788265,5995.615677651096,46.31527,10.79479
2017726,240.0,5.480638923341991,60.0,Private room,4,3,Panchià,22134,4790.37425941582,176.89137465387375,1616.2155330334315,20685.57736252741,94.93137168515017,2058.8920334115587,875.7332116168785,1339.583674444903,76.79250089068069,5522.640731498123,18772.861453173937,4774.975624401605,46.2848,11.54222
2021500,103.0,4.634728988229636,20.6,Entire home/apt,5,5,San Giovanni di Fassa-Sèn Jan,22250,432.64053419403115,639.0627182433916,3012.6268434545595,15578.21124530421,93.59358003879294,2088.187727437854,322.7545957940246,262.71289927728884,241.27498954797375,272.0433689454014,15121.422744013591,252.96077976064967,46.422366,11.676596
2033118,55.0,4.007333185232471,13.75,Entire home/apt,4,14,Mezzana,22114,1325.7968989766482,2606.014627703113,100.09525568136667,605.791789717452,92.95019625990787,681.0222235083535,98.99507191168868,480.6963880090606,489.3305076869692,461.4937667484815,4610.532950984865,6039.4618115700705,46.31745,10.79604
2033190,59.0,4.07753744390572,14.75,Entire home/apt,4,16,Mezzana,22114,1386.0640117782661,2500.858723390687,91.10453630325497,617.0306827353598,111.92362998714907,790.6632877717985,62.32526866354909,541.625597983375,548.2482426692957,519.2423901664819,4513.240812989321,5973.7506998257095,46.31675,10.79497
2054723,109.0,4.6913478822291435,27.25,Entire home/apt,4,448,Riva del Garda,22153,12358.55562643568,240.62304890805834,1118.3352593296945,2042.7431978187547,185.20290279197286,3239.619009689946,1019.2457010349115,84.98201111140315,997.5382105293206,422.5171568222953,1681.4627057009134,1710.0207414570605,45.88965,10.86301
2077943,286.0,5.655991810819852,31.77777777777778,Entire home/apt,9,65,Ledro,22229,15984.920837770731,177.00843572027816,292.7647518996451,6177.616036916363,473.60023714594365,2918.3006933490774,273.8940885902174,487.59873781999096,1598.052531277995,1894.6639749124377,6161.877366802723,1138.7258352627625,45.88228,10.75652
2147163,160.0,5.075173815233827,32.0,Entire home/apt,5,51,Molveno,22120,52.01097926057295,401.59346067498933,5656.420843493597,10120.606359159347,71.63410822507309,1951.555597198768,285.68124812346525,120.03098095810168,259.10721878405957,264.6677585388914,7917.494567506266,8309.828348068017,46.1452,10.96529
2186256,185.0,5.220355825078324,30.833333333333332,Entire home/apt,6,0,Canazei,22039,941.9931904116341,1877.267997105891,1288.4614478540575,10714.868978414303,130.7454988098133,2239.8874365095558,762.8044083699713,569.563795611215,368.6218810670649,1413.521246207465,10475.690340778425,3084.612632156535,46.46737,11.78171
2206129,36.0,3.58351893845611,7.2,Entire home/apt,5,100,Calceranica al Lago,22032,5847.459428024156,32.90042694246378,777.4256705243456,1080.2863693594436,551.92323201748,755.8856913459878,859.622596062889,34.914854251864156,211.63657091709976,967.031214767286,1647.6993230351682,805.614729598339,46.00195,11.25265
2227624,81.0,4.394449154672439,13.5,Entire home/apt,6,0,Ossana,22131,5533.151783599971,1091.0236940780749,1323.1990640923566,4917.12742583039,159.96291602378926,3604.8815983433674,652.3846017602953,87.6968713455247,126.71439102757154,1537.4192225920015,123.77751899076179,2744.570527571969,46.30685,10.73836
2241212,91.0,4.51085950651685,18.2,Entire home/apt,5,83,Pinzolo,22143,1769.636056884961,1206.3499163615074,284.6609341273459,13615.344426890579,146.62888575334216,3420.6944867886705,124.55259817087129,2074.148171322482,198.6784249177399,3844.616061214208,13457.963228186476,3804.5457204284567,46.19143,10.78674
2245097,60.0,4.0943445622221,15.0,Entire home/apt,4,96,Sfruz,22173,4917.600267970908,1480.7724947076174,142.2632364862758,4116.793043190226,73.08306556064545,2829.9452075667837,977.9093897021713,133.69132991821118,2171.577416631825,2474.96860891678,2805.237196483239,1982.8874955400704,46.33685,11.11683
2252550,200.0,5.298317366548036,50.0,Entire home/apt,4,16,Cavalese,22050,129.79962453086924,61.20414033195477,4497.43047157219,20294.512629175817,3715.6507058452917,2359.5074375010176,3753.8412853829345,735.6360410476253,4184.680386527267,5719.6706774007835,17746.952308714695,5926.810785602997,46.248779296875,11.50498867034912
2285895,200.0,5.298317366548036,22.22222222222222,Entire home/apt,9,26,Rovereto,22161,6026.454377343645,10.789116262768568,0.0,1552.0245438245747,205.07433258228178,4403.2584192477125,83.05466698545604,307.3249535275124,301.8626770274937,381.9372872712023,2017.8505366584861,1164.515321986107,45.90427,11.0393
2329082,131.0,4.875197323201151,13.1,Entire home/apt,10,42,Rumo,22163,11432.688612829776,2750.2566487683052,3073.087637357481,4806.257317827949,320.7818553288778,4003.5103832860314,1729.9271969325057,111.52886629208719,284.37481408855166,3535.0459411206443,3369.4328280506743,8161.3164908159015,46.43546,11.03143
2395846,84.0,4.430816798843313,21.0,Entire home/apt,4,4,Rumo,22163,11447.37657385227,2791.2930395099343,3112.4130005628203,4764.964497063824,327.2433371990691,4008.527428319845,1755.8480529843014,91.02239623782707,293.89497775276413,3493.9747443241436,3328.6986430369248,8144.463205331219,46.43513,11.03117
2403403,105.0,4.653960350157523,26.25,Entire home/apt,4,2,Levico Terme,22104,766.3973131878184,3777.9150068967056,3303.9584973587225,4118.3004482172255,129.85211117511867,5205.1261461306785,3036.2600723197525,121.35054200669555,3130.5480660903627,3558.061229134828,5405.031121454293,2858.9150040037553,46.04222,11.31559
2416868,83.0,4.418840607796598,16.6,Entire home/apt,5,35,Ledro,22229,15440.673015620132,6.852470550757942,282.72443755768484,8224.929830706833,330.8028756493367,859.5328086543749,161.7343979116539,198.50388501565885,163.14844875407664,304.3504176808027,8207.542749271772,355.36046812088296,45.88627,10.73009
2422910,82.0,4.406719247264253,13.666666666666666,Entire home/apt,6,11,Ledro,22229,14009.441216869403,125.61638071530481,1304.5252021630888,8897.887263686081,215.95642373664577,1611.4468921277735,158.13010775756217,262.9699892830637,628.4077384800406,1383.2814613924643,7253.7451278306,566.1995554923988,45.89932,10.72332
2427380,77.0,4.343805421853684,15.4,Entire home/apt,5,7,Ledro,22229,16506.433674229433,1089.5721901925237,3333.89875981784,12484.891314800168,4182.021075672068,5461.842926969617,5431.843946754402,154.3415166610096,5471.3832229364425,5869.7507685203955,10813.814803349087,1090.3108846324205,45.84111,10.68781
2428969,115.0,4.74493212836325,28.75,Entire home/apt,4,45,San Lorenzo Dorsino,22231,10184.026613915612,968.5841321534726,2932.2567019033327,16779.88066014885,288.95324011017107,4747.602886787363,3575.552496756428,1521.0953946978025,764.6523850246282,1521.5745893619896,3794.2648590967715,3687.709854551082,46.06653,10.896
2429018,78.0,4.356708826689592,15.6,Entire home/apt,5,14,Folgaria,22087,1998.6549708516775,536.0218136056807,1362.4777597355753,5993.911320291915,112.74290694287846,5223.728150095958,944.3893883802751,1084.1348595861646,1573.8773971274863,2470.550965795443,5124.582124813817,1961.374538263643,45.94657,11.23928
2429307,58.0,4.060443010546419,14.5,Entire home/apt,4,12,Folgaria,22087,1897.3400491680197,468.7862547673392,1420.4792678250383,5953.546574510951,176.86686616387047,5290.967811463317,867.1849700865718,1009.2050364355106,1531.923798222652,2375.8120322174314,5079.6902603615,1870.4472751359383,45.94664,11.24059
2431711,91.0,4.51085950651685,18.2,Entire home/apt,5,47,Pinzolo,22143,1824.9203970947324,1172.1418727768446,327.5330491768234,13588.388307102177,170.75614092489965,3401.737235984863,191.77373125044193,2066.081586439537,198.20935120996916,3848.6253158753007,13409.956685846508,3777.2577369208975,46.19172,10.78596
2434951,51.0,3.9318256327243257,12.75,Entire home/apt,4,95,Comano Terme,22228,10872.715144545455,51.47728737818948,100.35023051116828,17069.48956513791,108.74875156974213,1277.5594576719982,42.51334212124083,151.84933241865411,178.48983901820168,88.95363564598856,2154.4767374324206,2305.4875109700506,46.03607,10.873
2436187,64.0,4.1588830833596715,12.8,Entire home/apt,5,53,Commezzadura,22064,639.565857030793,749.0308042598482,2616.2996671806673,2413.974777464457,297.6719155603234,855.934645682121,426.0706296772557,115.66883141677684,647.0222482641551,2128.9258823312002,8321.399163474145,5330.636901613665,46.31951850000001,10.8444929
2448852,88.0,4.477336814478207,14.666666666666666,Entire home/apt,6,41,Comano Terme,22228,11314.59518947016,918.7249866599245,1071.1914081222233,17208.452105323777,50.438675765414175,2478.3573216898,945.4860918787296,1057.4316301250167,1324.03087391911,1435.4389722487956,2862.7685528571647,3466.3603206698426,46.03469,10.89094
2465157,543.0,6.297109319933935,54.3,Entire home/apt,10,17,Pinzolo,22143,547.1465887116744,600.5477033303769,1846.539401376423,8145.962543738462,225.65037111623843,4231.3324476134585,66.03277356161823,261.9747924409011,220.5449674586584,1774.7046155889839,10481.495714735,409.47767423479326,46.24496,10.83889
2475095,70.0,4.248495242049359,11.666666666666666,Entire home/apt,6,23,Comano Terme,22228,10473.583348493461,731.3051113541721,1199.5048061178886,14629.294519620822,175.12415496708527,3412.5227604839797,1052.9434958713568,1758.6837050996883,2297.7786849606614,2237.8506279440085,693.7450793051022,2412.322452811981,46.01444,10.86758
2487685,74.0,4.30406509320417,18.5,Entire home/apt,4,78,Ronzo-Chienis,22135,11757.393396567817,176.4707452204575,187.06984387579465,5257.60737123727,112.27767284860879,1232.8165704570195,128.3200385881338,176.40786388973436,720.4499470001897,359.11454767677014,3004.222445355685,4673.568930998795,45.88972,10.9483
2541767,125.0,4.8283137373023015,31.25,Entire home/apt,4,96,Castello-Molina di Fiemme,22047,2192.0164326936706,543.11687886081,61.81266738064342,13886.451370031915,164.04690746349343,6229.1606658074425,159.96842547564543,331.699068682445,643.7840973210107,37.675623286332595,11346.245682970535,2023.5400072170498,46.28185,11.4367
2613779,150.0,5.0106352940962555,37.5,Entire home/apt,4,1,Folgaria,22087,977.5959427534214,660.6352697320879,972.3145348894732,7060.828589127028,103.93773947634467,2026.9281384865972,1159.6398401164197,930.83788965453,1025.6009214828423,1108.8651565890127,5713.424611992045,3093.4601310734315,45.90501,11.17367
2621845,75.0,4.31748811353631,15.0,Entire home/apt,5,16,Malé,22110,6199.297285902533,915.8323217417566,640.9431795054325,1170.2692602436503,267.836564543791,1279.917467755181,559.1289283694857,615.2414051396004,557.8171711529757,765.6517865912689,3699.062494813452,966.3798171385794,46.35099,10.90235
2773830,82.0,4.406719247264253,27.333333333333332,Private room,3,26,Riva del Garda,22153,12972.173298681571,407.66402921772544,162.2474832513322,489.4945519716778,52.53811039954156,1459.3782878341212,50.61845625253799,96.75607012369144,22.542134054908562,286.2055500627904,437.4634166089584,405.0003933275481,45.88831,10.84004
2819792,93.0,4.532599493153256,18.6,Entire home/apt,5,2,Ledro,22229,12840.917383927957,6.487235931641695,2318.996243171581,8854.334048112261,72.94975377759552,2813.017106455239,330.72744030823736,423.91908823780324,388.91785286557155,2377.6208450789136,7037.803228503121,1681.8446015806308,45.90971,10.72772
2819994,93.0,4.532599493153256,23.25,Entire home/apt,4,1,Ledro,22229,12718.756138640107,108.92089259653724,2445.437264459751,8924.6212012205,131.73771997677585,2925.783206722381,203.1553562776713,304.44479766036585,281.7163141830692,2504.4798396116353,6961.956329269442,1774.4589622581243,45.91082,10.7273
2840392,68.0,4.219507705176107,17.0,Entire home/apt,4,119,Pergine Valsugana,22139,7278.519437613678,326.23036961666975,1195.0485497475931,1098.5056524951863,123.84647175159888,3107.043241805902,342.4409625008342,220.3509143586737,1562.7057268250626,1309.7771345675317,3075.0873199158914,3243.784800725102,46.031,11.22728
2863065,362.0,5.8916442118257715,36.2,Entire home/apt,10,97,Tesero,22196,3143.6728332772145,1525.9508973725376,1343.7692307614054,17292.89727646575,473.7482148264389,1905.0658865618793,1308.230736391639,546.3957184001963,1266.590880413763,3400.7556124482912,15483.757082277465,1895.7963565096538,46.30035,11.50398
2971557,111.0,4.709530201312334,27.75,Entire home/apt,4,6,Altopiano della Vigolana,22236,6077.792093231738,2324.069024014348,1975.5390600321675,2376.662476805292,150.92108156070873,1494.3147000303086,127.44308434437006,222.2817710623183,313.945908914344,2121.4096296841635,1419.6982342957158,1910.6338986438832,45.99342041133413,11.217447458542916
2974538,86.0,4.454347296253507,21.5,Entire home/apt,4,79,Riva del Garda,22153,15189.221972097934,498.5573358159808,332.2905417068368,3076.4668142434793,256.27153601159887,3073.6091272703584,489.4351692167327,317.51490469751224,474.7021625183609,1121.0804392499178,986.0110248372056,2198.2543286240307,45.91177,10.84403
3062569,74.0,4.30406509320417,37.0,Private room,2,18,Riva del Garda,22153,13022.94153842046,482.66660493558084,101.02645537642806,584.2201067772571,48.7405590252715,1503.8644310306372,80.8525053616398,165.971287301741,94.29076611206621,324.5099535009303,505.86943513352446,477.89611159910453,45.88906,10.84065
3076905,105.0,4.653960350157523,26.25,Entire home/apt,4,59,Tre Ville,22247,3947.3777622535,405.8220697037738,2648.192812145212,19072.190208739445,114.13221535697818,12552.28879492938,353.09324429478175,129.3274512370989,388.4218035199021,4338.2200762844495,5109.129901406281,4626.277649412328,46.05084,10.77462
3090461,380.0,5.940171252720432,47.5,Entire home/apt,8,30,Ville di Fiemme,22254,1512.8519620896427,1676.2458026516695,810.526383323592,14364.315436660501,434.4294244867617,2310.755570985138,653.0795025685603,502.0359307394405,699.2573232378242,807.0413368806703,12299.713395656829,749.4508937420354,46.29847,11.46043
3135005,81.0,4.394449154672439,11.571428571428571,Entire home/apt,7,49,Tre Ville,22247,4409.0150410997285,852.227262136102,3150.0371908213756,19538.151391209445,372.71286334269644,11996.249247377591,285.0016732518745,441.0460130515197,223.63103380736086,4752.044035106835,5149.630248767663,4951.854729706048,46.05557,10.77697
3135881,74.0,4.30406509320417,37.0,Entire home/apt,2,3,Vermiglio,22213,426.8488041150027,1581.3534289376867,6789.94039287334,17670.104901932562,310.0275751537048,4769.695043818778,334.46755828973284,251.0490672664697,284.6603225065103,274.48882145656097,12774.985607965755,2093.143311716021,46.25716,10.58703
3161248,68.0,4.219507705176107,17.0,Entire home/apt,4,258,San Giovanni di Fassa-Sèn Jan,22250,253.08753494316076,62.71580855489616,3593.6858784583874,14297.536311238566,203.68170666474515,1016.7587991625198,256.6818324325685,282.9542976539401,221.5575603833245,467.9289285654354,14141.949008753789,1517.9847446320505,46.43105,11.69578
3165698,63.0,4.143134726391533,15.75,Entire home/apt,4,327,San Giovanni di Fassa-Sèn Jan,22250,253.08753494316076,62.71580855489616,3593.6858784583874,14297.536311238566,203.68170666474515,1016.7587991625198,256.6818324325685,282.9542976539401,221.5575603833245,467.9289285654354,14141.949008753789,1517.9847446320505,46.43105,11.69578
3194015,144.0,4.969813299576001,20.571428571428573,Entire home/apt,7,407,Moena,22118,3201.9107886350344,2411.3989671281824,2724.0189956064974,24287.08290769358,454.129430053279,6348.269703778506,2773.132773026034,1678.9478527195058,431.99561649123694,3792.5284183988383,19805.426327702135,3421.3092476846005,46.35133,11.62597
3233431,238.0,5.472270673671475,39.666666666666664,Entire home/apt,6,25,Riva del Garda,22153,12891.53898847481,339.08044922456065,158.34903974305576,455.33447294691115,98.80243506596516,1518.637265723618,17.186621997632617,20.73474458638039,28.232784744269164,203.9198113488338,362.1963086388499,332.7245608765626,45.88775,10.84074
3297330,85.0,4.442651256490317,21.25,Entire home/apt,4,35,Sfruz,22173,5691.999328228365,692.9359702561552,1002.1716010165635,4923.536401324585,211.08061939549293,1979.0353768303407,1471.2527794517714,234.35767106301572,2446.8790945484325,3010.001979991858,3669.947537538223,2122.6028485159845,46.34065,11.12689
3308953,149.0,5.003946305945459,37.25,Entire home/apt,4,163,Ville di Fiemme,22254,3611.609060732613,769.5572264239236,1664.0213772873317,11830.577817891992,1573.262506284537,2016.8535756894294,1739.061029570423,549.2279598641737,1788.2111854573,2407.767458344306,9718.195653009969,2805.516539935826,46.30598,11.42871
3336775,400.0,5.991464547107982,25.0,Entire home/apt,16,58,Sfruz,22173,5839.721439052848,560.3107599033391,1156.5982446321004,5058.649023362298,155.7656910308807,1837.694832923989,1583.443185380224,152.0195104110674,2509.7554657749156,3108.9995185200555,3820.798498712862,2167.902159115236,46.34146,11.12856
3352323,120.0,4.787491742782046,20.0,Entire home/apt,6,17,Pellizzano,22137,4044.7157579971704,463.16405970881715,105.40229596476347,3391.3894704119134,349.61748643183483,2623.299409230842,404.0026299041691,327.2836696493942,269.3266319654058,360.4463391342903,1574.8824438150616,3708.76709555021,46.30814,10.75813
3389845,99.0,4.59511985013459,33.0,Entire home/apt,3,86,Canazei,22039,665.3579319540675,462.05567431766406,134.5793693716904,9306.715166505966,141.51703750932475,3441.1744195005117,369.66290810315064,111.7605377503049,200.11083084456413,119.19743913173119,9075.966537363633,1833.4000126869446,46.4773,11.76724
3391916,88.0,4.477336814478207,22.0,Entire home/apt,4,84,Villa Lagarina,22222,6519.679101201105,1485.4036876656933,4222.516013360552,5222.377323626521,416.7884540949135,2269.921801249057,3189.0783032946033,370.8822219749184,3413.406895805413,3755.165279018615,3663.2561413731073,4874.877512435838,45.96003,11.03631
3420764,90.0,4.499809670330265,22.5,Entire home/apt,4,30,Lavarone,22102,1233.4784110073192,412.0233452754388,1160.9673023692822,6300.471210439555,255.36607189865867,2420.2141957067456,362.16171830279814,236.8169612915119,853.2937917948809,1192.9139916368154,5388.951831415882,656.611127811642,45.94122,11.25448
3484503,188.0,5.236441962829949,26.857142857142858,Entire home/apt,7,13,Riva del Garda,22153,12857.526955798903,358.7424194849534,73.00585899700661,556.6552732753253,151.64704424199655,1647.2538742309207,118.98632798988359,121.41210936764429,47.672216450903434,171.85107722986285,383.97621507548456,369.85994317756166,45.88804,10.84244
